n1,n2,n3,n4,n5,n6,n7,n8,Anio,Desembolso,Numero,,,,,,,,,,
12,20,10,18,34,14,12,103,2020,21166,1,,,,,,,,,,
12,20,10,18,34,14,12,103,2021,242496,1,,,,,,,,,,
12,20,10,29,34,14,12,150,2018,77520,5,,,,,,,,,,
12,20,10,29,34,14,12,150,2019,30675,5,,,,,,,,,,
12,20,10,29,34,14,12,176,2018,77520,5,,,,,,,,,,
12,20,10,29,34,14,12,176,2019,30675,5,,,,,,,,,,
12,20,10,10,34,14,12,191,2018,29880,5,,,,,,,,,,
12,20,10,10,34,14,12,191,2019,47900,5,,,,,,,,,,
12,20,10,10,34,14,12,191,2020,46545,5,,,,,,,,,,
12,20,10,10,34,14,12,191,2021,59000,5,,,,,,,,,,
12,20,10,63,34,14,12,191,2018,29880,5,,,,,,,,,,
12,20,10,63,34,14,12,191,2019,47900,5,,,,,,,,,,
12,20,10,63,34,14,12,191,2020,46545,5,,,,,,,,,,
12,20,10,63,34,14,12,191,2021,59000,5,,,,,,,,,,
12,20,15,82,34,14,12,191,2018,29880,5,,,,,,,,,,
12,20,15,82,34,14,12,191,2019,47900,5,,,,,,,,,,
12,20,15,82,34,14,12,191,2020,46545,5,,,,,,,,,,
12,20,15,82,34,14,12,191,2021,59000,5,,,,,,,,,,
12,20,10,29,34,14,12,214,2018,77520,5,,,,,,,,,,
12,20,10,29,34,14,12,214,2019,30675,5,,,,,,,,,,
12,20,10,29,34,14,12,216,2018,443442,1,,,,,,,,,,
12,20,10,29,34,14,12,216,2019,84792,1,,,,,,,,,,
12,20,12,80,34,14,12,218,2018,56152,8,,,,,,,,,,
12,20,12,80,34,14,12,218,2019,42904,8,,,,,,,,,,
12,20,12,80,34,14,12,218,2020,67096,8,,,,,,,,,,
12,20,12,80,34,14,12,218,2021,56568,8,,,,,,,,,,
12,20,10,10,34,14,12,224,2018,29880,5,,,,,,,,,,
12,20,10,10,34,14,12,224,2019,47900,5,,,,,,,,,,
12,20,10,10,34,14,12,224,2020,46545,5,,,,,,,,,,
12,20,10,10,34,14,12,224,2021,59000,5,,,,,,,,,,
12,20,10,63,34,14,12,224,2018,29880,5,,,,,,,,,,
12,20,10,63,34,14,12,224,2019,47900,5,,,,,,,,,,
12,20,10,63,34,14,12,224,2020,46545,5,,,,,,,,,,
12,20,10,63,34,14,12,224,2021,59000,5,,,,,,,,,,
12,20,15,82,34,14,12,224,2018,29880,5,,,,,,,,,,
12,20,15,82,34,14,12,224,2019,47900,5,,,,,,,,,,
12,20,15,82,34,14,12,224,2020,46545,5,,,,,,,,,,
12,20,15,82,34,14,12,224,2021,59000,5,,,,,,,,,,
12,20,10,10,34,14,13,395,2018,29880,5,,,,,,,,,,
12,20,10,10,34,14,13,395,2019,47900,5,,,,,,,,,,
12,20,10,10,34,14,13,395,2020,46545,5,,,,,,,,,,
12,20,10,10,34,14,13,395,2021,59000,5,,,,,,,,,,
12,20,10,63,34,14,13,395,2018,29880,5,,,,,,,,,,
12,20,10,63,34,14,13,395,2019,47900,5,,,,,,,,,,
12,20,10,63,34,14,13,395,2020,46545,5,,,,,,,,,,
12,20,10,63,34,14,13,395,2021,59000,5,,,,,,,,,,
12,20,15,82,34,14,13,395,2018,29880,5,,,,,,,,,,
12,20,15,82,34,14,13,395,2019,47900,5,,,,,,,,,,
12,20,15,82,34,14,13,395,2020,46545,5,,,,,,,,,,
12,20,15,82,34,14,13,395,2021,59000,5,,,,,,,,,,
12,20,12,40,34,14,13,453,2018,390768,8,,,,,,,,,,
12,20,12,40,34,14,13,453,2019,257424,8,,,,,,,,,,
12,20,12,40,34,14,13,453,2020,0,8,,,,,,,,,,
12,20,12,40,34,14,13,453,2021,0,8,,,,,,,,,,
12,20,12,80,34,14,13,453,2018,112304,16,,,,,,,,,,
12,20,12,80,34,14,13,453,2019,85808,16,,,,,,,,,,
12,20,12,80,34,14,13,453,2020,134192,16,,,,,,,,,,
12,20,12,80,34,14,13,453,2021,113136,16,,,,,,,,,,
12,20,10,29,34,15,12,150,2018,3980,5,,,,,,,,,,
12,20,10,29,34,15,12,150,2019,3550,5,,,,,,,,,,
12,20,10,29,34,15,12,176,2018,3980,5,,,,,,,,,,
12,20,10,29,34,15,12,176,2019,3550,5,,,,,,,,,,
12,20,10,29,34,15,12,214,2018,3980,5,,,,,,,,,,
12,20,10,29,34,15,12,214,2019,3550,5,,,,,,,,,,
12,20,10,29,34,19,12,515,2021,66553,1,,,,,,,,,,
12,20,10,29,34,19,12,515,2022,0,1,,,,,,,,,,
12,20,10,10,34,20,12,88,2018,0,5,,,,,,,,,,
12,20,10,10,34,20,12,88,2019,0,5,,,,,,,,,,
12,20,10,10,34,20,12,88,2020,210,5,,,,,,,,,,
12,20,10,10,34,20,12,88,2021,40,5,,,,,,,,,,
12,20,10,63,34,20,12,88,2018,0,5,,,,,,,,,,
12,20,10,63,34,20,12,88,2019,0,5,,,,,,,,,,
12,20,10,63,34,20,12,88,2020,210,5,,,,,,,,,,
12,20,10,63,34,20,12,88,2021,40,5,,,,,,,,,,
12,20,15,82,34,20,12,88,2018,0,5,,,,,,,,,,
12,20,15,82,34,20,12,88,2019,0,5,,,,,,,,,,
12,20,15,82,34,20,12,88,2020,210,5,,,,,,,,,,
12,20,15,82,34,20,12,88,2021,40,5,,,,,,,,,,
12,20,10,10,34,20,12,191,2018,0,5,,,,,,,,,,
12,20,10,10,34,20,12,191,2019,0,5,,,,,,,,,,
12,20,10,10,34,20,12,191,2020,210,5,,,,,,,,,,
12,20,10,10,34,20,12,191,2021,40,5,,,,,,,,,,
12,20,10,63,34,20,12,191,2018,0,5,,,,,,,,,,
12,20,10,63,34,20,12,191,2019,0,5,,,,,,,,,,
12,20,10,63,34,20,12,191,2020,210,5,,,,,,,,,,
12,20,10,63,34,20,12,191,2021,40,5,,,,,,,,,,
12,20,15,82,34,20,12,191,2018,0,5,,,,,,,,,,
12,20,15,82,34,20,12,191,2019,0,5,,,,,,,,,,
12,20,15,82,34,20,12,191,2020,210,5,,,,,,,,,,
12,20,15,82,34,20,12,191,2021,40,5,,,,,,,,,,
12,20,10,10,34,20,12,224,2018,0,5,,,,,,,,,,
12,20,10,10,34,20,12,224,2019,0,5,,,,,,,,,,
12,20,10,10,34,20,12,224,2020,210,5,,,,,,,,,,
12,20,10,10,34,20,12,224,2021,40,5,,,,,,,,,,
12,20,10,63,34,20,12,224,2018,0,5,,,,,,,,,,
12,20,10,63,34,20,12,224,2019,0,5,,,,,,,,,,
12,20,10,63,34,20,12,224,2020,210,5,,,,,,,,,,
12,20,10,63,34,20,12,224,2021,40,5,,,,,,,,,,
12,20,15,82,34,20,12,224,2018,0,5,,,,,,,,,,
12,20,15,82,34,20,12,224,2019,0,5,,,,,,,,,,
12,20,15,82,34,20,12,224,2020,210,5,,,,,,,,,,
12,20,15,82,34,20,12,224,2021,40,5,,,,,,,,,,
12,20,10,10,34,20,13,395,2018,0,5,,,,,,,,,,
12,20,10,10,34,20,13,395,2019,0,5,,,,,,,,,,
12,20,10,10,34,20,13,395,2020,210,5,,,,,,,,,,
12,20,10,10,34,20,13,395,2021,40,5,,,,,,,,,,
12,20,10,63,34,20,13,395,2018,0,5,,,,,,,,,,
12,20,10,63,34,20,13,395,2019,0,5,,,,,,,,,,
12,20,10,63,34,20,13,395,2020,210,5,,,,,,,,,,
12,20,10,63,34,20,13,395,2021,40,5,,,,,,,,,,
12,20,15,82,34,20,13,395,2018,0,5,,,,,,,,,,
12,20,15,82,34,20,13,395,2019,0,5,,,,,,,,,,
12,20,15,82,34,20,13,395,2020,210,5,,,,,,,,,,
12,20,15,82,34,20,13,395,2021,40,5,,,,,,,,,,
12,20,10,29,34,21,12,13,2021,52086,2,,,,,,,,,,
12,20,12,44,34,21,13,50,2018,0,1,,,,,,,,,,
12,20,12,44,34,21,13,50,2019,0,1,,,,,,,,,,
12,20,12,44,34,21,13,50,2020,0,1,,,,,,,,,,
12,20,10,10,34,21,12,88,2018,0,10,,,,,,,,,,
12,20,10,10,34,21,12,88,2019,0,10,,,,,,,,,,
12,20,10,10,34,21,12,88,2020,4690,10,,,,,,,,,,
12,20,10,10,34,21,12,88,2021,1965,10,,,,,,,,,,
12,20,10,63,34,21,12,88,2018,0,10,,,,,,,,,,
12,20,10,63,34,21,12,88,2019,0,10,,,,,,,,,,
12,20,10,63,34,21,12,88,2020,4690,10,,,,,,,,,,
12,20,10,63,34,21,12,88,2021,1965,10,,,,,,,,,,
12,20,15,82,34,21,12,88,2018,0,10,,,,,,,,,,
12,20,15,82,34,21,12,88,2019,0,10,,,,,,,,,,
12,20,15,82,34,21,12,88,2020,4690,10,,,,,,,,,,
12,20,15,82,34,21,12,88,2021,1965,10,,,,,,,,,,
12,20,10,10,34,21,12,103,2018,0,1,,,,,,,,,,
12,20,14,34,34,21,12,112,2019,0,4,,,,,,,,,,
12,20,14,34,34,21,12,112,2020,0,4,,,,,,,,,,
12,20,14,37,34,21,12,112,2019,0,4,,,,,,,,,,
12,20,14,37,34,21,12,112,2020,0,4,,,,,,,,,,
12,20,14,47,34,21,12,112,2019,0,4,,,,,,,,,,
12,20,14,47,34,21,12,112,2020,0,4,,,,,,,,,,
12,20,14,57,34,21,12,112,2019,0,4,,,,,,,,,,
12,20,14,57,34,21,12,112,2020,0,4,,,,,,,,,,
12,20,14,62,34,21,12,112,2019,0,4,,,,,,,,,,
12,20,14,62,34,21,12,112,2020,0,4,,,,,,,,,,
12,20,14,81,34,21,12,112,2019,0,4,,,,,,,,,,
12,20,14,81,34,21,12,112,2020,0,4,,,,,,,,,,
12,20,10,29,34,21,12,129,2022,0,4,,,,,,,,,,
12,20,12,44,34,21,12,129,2022,0,4,,,,,,,,,,
12,20,14,35,34,21,12,129,2022,0,4,,,,,,,,,,
12,20,14,57,34,21,12,129,2022,0,4,,,,,,,,,,
12,20,14,62,34,21,12,129,2022,0,4,,,,,,,,,,
12,20,10,29,34,21,12,150,2018,13595,5,,,,,,,,,,
12,20,10,29,34,21,12,150,2019,9570,5,,,,,,,,,,
12,20,10,29,34,21,12,176,2018,13595,5,,,,,,,,,,
12,20,10,29,34,21,12,176,2019,9570,6,,,,,,,,,,
12,20,10,29,34,21,12,176,2020,30000,1,,,,,,,,,,
12,20,10,29,34,21,12,176,2021,0,1,,,,,,,,,,
12,20,10,10,34,21,12,191,2018,0,10,,,,,,,,,,
12,20,10,10,34,21,12,191,2019,0,10,,,,,,,,,,
12,20,10,10,34,21,12,191,2020,4690,10,,,,,,,,,,
12,20,10,10,34,21,12,191,2021,1965,10,,,,,,,,,,
12,20,10,29,34,21,12,191,2021,16667,1,,,,,,,,,,
12,20,10,29,34,21,12,191,2022,0,5,,,,,,,,,,
12,20,10,63,34,21,12,191,2018,0,10,,,,,,,,,,
12,20,10,63,34,21,12,191,2019,0,10,,,,,,,,,,
12,20,10,63,34,21,12,191,2020,4690,10,,,,,,,,,,
12,20,10,63,34,21,12,191,2021,2632,11,,,,,,,,,,
12,20,10,63,34,21,12,191,2022,0,1,,,,,,,,,,
12,20,12,44,34,21,12,191,2022,0,4,,,,,,,,,,
12,20,14,30,34,21,12,191,2021,16667,1,,,,,,,,,,
12,20,14,30,34,21,12,191,2022,0,1,,,,,,,,,,
12,20,14,35,34,21,12,191,2022,0,4,,,,,,,,,,
12,20,14,47,34,21,12,191,2021,667,1,,,,,,,,,,
12,20,14,47,34,21,12,191,2022,0,1,,,,,,,,,,
12,20,14,57,34,21,12,191,2021,17334,2,,,,,,,,,,
12,20,14,57,34,21,12,191,2022,0,6,,,,,,,,,,
12,20,14,62,34,21,12,191,2022,0,4,,,,,,,,,,
12,20,15,82,34,21,12,191,2018,0,10,,,,,,,,,,
12,20,15,82,34,21,12,191,2019,0,10,,,,,,,,,,
12,20,15,82,34,21,12,191,2020,4690,10,,,,,,,,,,
12,20,15,82,34,21,12,191,2021,1965,10,,,,,,,,,,
12,20,14,62,34,21,12,201,2018,9540,1,,,,,,,,,,
12,20,14,62,34,21,12,201,2019,15792,1,,,,,,,,,,
12,20,14,62,34,21,12,201,2020,9746,1,,,,,,,,,,
12,20,14,62,34,21,12,201,2021,9900,1,,,,,,,,,,
12,20,15,50,34,21,12,201,2018,9540,1,,,,,,,,,,
12,20,15,50,34,21,12,201,2019,15792,1,,,,,,,,,,
12,20,15,50,34,21,12,201,2020,9746,1,,,,,,,,,,
12,20,15,50,34,21,12,201,2021,9900,1,,,,,,,,,,
12,20,10,29,34,21,12,214,2018,13595,5,,,,,,,,,,
12,20,10,29,34,21,12,214,2019,9570,5,,,,,,,,,,
12,20,10,29,34,21,12,216,2018,78559,1,,,,,,,,,,
12,20,10,29,34,21,12,216,2019,0,1,,,,,,,,,,
12,20,10,10,34,21,12,224,2018,0,10,,,,,,,,,,
12,20,10,10,34,21,12,224,2019,0,10,,,,,,,,,,
12,20,10,10,34,21,12,224,2020,4690,10,,,,,,,,,,
12,20,10,10,34,21,12,224,2021,1965,10,,,,,,,,,,
12,20,10,63,34,21,12,224,2018,0,10,,,,,,,,,,
12,20,10,63,34,21,12,224,2019,0,10,,,,,,,,,,
12,20,10,63,34,21,12,224,2020,4690,10,,,,,,,,,,
12,20,10,63,34,21,12,224,2021,1965,10,,,,,,,,,,
12,20,15,82,34,21,12,224,2018,0,10,,,,,,,,,,
12,20,15,82,34,21,12,224,2019,0,10,,,,,,,,,,
12,20,15,82,34,21,12,224,2020,4690,10,,,,,,,,,,
12,20,15,82,34,21,12,224,2021,1965,10,,,,,,,,,,
12,20,10,10,34,21,13,395,2018,0,10,,,,,,,,,,
12,20,10,10,34,21,13,395,2019,0,10,,,,,,,,,,
12,20,10,10,34,21,13,395,2020,4690,10,,,,,,,,,,
12,20,10,10,34,21,13,395,2021,1965,10,,,,,,,,,,
12,20,10,63,34,21,13,395,2018,0,10,,,,,,,,,,
12,20,10,63,34,21,13,395,2019,0,10,,,,,,,,,,
12,20,10,63,34,21,13,395,2020,4690,10,,,,,,,,,,
12,20,10,63,34,21,13,395,2021,1965,10,,,,,,,,,,
12,20,15,82,34,21,13,395,2018,0,10,,,,,,,,,,
12,20,15,82,34,21,13,395,2019,0,10,,,,,,,,,,
12,20,15,82,34,21,13,395,2020,4690,10,,,,,,,,,,
12,20,15,82,34,21,13,395,2021,1965,10,,,,,,,,,,
12,20,10,41,35,14,11,20,2019,132253,1,,,,,,,,,,
12,20,10,41,35,14,11,20,2020,93956,1,,,,,,,,,,
12,20,10,41,35,14,11,20,2021,0,1,,,,,,,,,,
12,20,10,41,35,14,11,20,2022,0,1,,,,,,,,,,
12,20,14,16,35,14,13,352,2018,602332,4,,,,,,,,,,
12,20,14,16,35,14,13,352,2019,284668,4,,,,,,,,,,
12,20,14,16,35,14,13,352,2020,53668,4,,,,,,,,,,
12,20,12,80,35,14,13,432,2018,0,3,,,,,,,,,,
12,20,12,80,35,14,13,432,2019,0,3,,,,,,,,,,
12,20,14,16,35,14,13,432,2018,602332,4,,,,,,,,,,
12,20,14,16,35,14,13,432,2019,284668,4,,,,,,,,,,
12,20,14,16,35,14,13,432,2020,53668,4,,,,,,,,,,
12,20,12,80,35,14,13,523,2018,0,3,,,,,,,,,,
12,20,12,80,35,14,13,523,2019,0,3,,,,,,,,,,
12,20,14,16,35,14,13,538,2018,602332,4,,,,,,,,,,
12,20,14,16,35,14,13,538,2019,284668,4,,,,,,,,,,
12,20,14,16,35,14,13,538,2020,53668,4,,,,,,,,,,
12,20,12,44,35,20,12,255,2018,11677,1,,,,,,,,,,
12,20,12,44,35,20,12,255,2019,20000,2,,,,,,,,,,
12,20,12,44,35,20,12,255,2020,12402,2,,,,,,,,,,
12,20,12,44,35,20,12,255,2021,0,2,,,,,,,,,,
12,20,10,63,39,21,12,38,2020,47000,1,,,,,,,,,,
12,20,10,63,39,21,12,38,2021,45000,1,,,,,,,,,,
12,20,10,63,39,21,12,38,2022,0,1,,,,,,,,,,
12,20,14,47,39,21,12,38,2018,40035,1,,,,,,,,,,
12,20,14,47,39,21,12,38,2019,35000,1,,,,,,,,,,
12,20,14,47,39,21,12,38,2020,0,1,,,,,,,,,,
12,20,14,47,39,21,12,152,2018,54502,7,,,,,,,,,,
12,20,14,47,39,21,12,152,2019,107597,7,,,,,,,,,,
12,20,14,47,39,21,12,152,2020,0,7,,,,,,,,,,
12,20,14,72,39,21,12,455,2018,132351,1,,,,,,,,,,
12,20,14,72,39,21,12,455,2019,145622,1,,,,,,,,,,
12,20,14,72,39,21,12,455,2020,96406,1,,,,,,,,,,
12,20,14,47,39,21,12,460,2018,78500,1,,,,,,,,,,
12,20,14,47,39,21,12,460,2019,76000,1,,,,,,,,,,
12,20,14,47,39,21,12,460,2020,0,1,,,,,,,,,,
12,20,15,14,42,19,11,473,2018,0,1,,,,,,,,,,
12,20,15,55,42,19,11,473,2018,10000,1,,,,,,,,,,
12,20,10,10,43,19,12,15,2018,111748,13,,,,,,,,,,
12,20,10,10,43,19,12,15,2019,262041,13,,,,,,,,,,
12,20,10,10,43,19,12,15,2020,0,13,,,,,,,,,,
12,20,10,18,43,19,12,15,2018,111748,13,,,,,,,,,,
12,20,10,18,43,19,12,15,2019,262041,13,,,,,,,,,,
12,20,10,18,43,19,12,15,2020,0,13,,,,,,,,,,
12,20,12,11,43,19,12,15,2018,111748,13,,,,,,,,,,
12,20,12,11,43,19,12,15,2019,262041,13,,,,,,,,,,
12,20,12,11,43,19,12,15,2020,0,13,,,,,,,,,,
12,20,14,34,43,19,12,15,2018,111748,13,,,,,,,,,,
12,20,14,34,43,19,12,15,2019,262041,13,,,,,,,,,,
12,20,14,34,43,19,12,15,2020,0,13,,,,,,,,,,
12,20,14,62,43,19,12,15,2018,111748,13,,,,,,,,,,
12,20,14,62,43,19,12,15,2019,262041,13,,,,,,,,,,
12,20,14,62,43,19,12,15,2020,0,13,,,,,,,,,,
12,20,14,25,43,19,11,19,2018,0,1,,,,,,,,,,
12,20,14,25,43,19,11,19,2019,0,1,,,,,,,,,,
12,20,14,81,43,19,11,19,2018,0,1,,,,,,,,,,
12,20,14,81,43,19,11,19,2019,0,1,,,,,,,,,,
12,20,10,10,43,19,13,24,2018,8029,1,,,,,,,,,,
12,20,10,58,43,19,13,71,2018,138516,1,,,,,,,,,,
12,20,10,58,43,19,13,71,2019,385338,1,,,,,,,,,,
12,20,10,58,43,19,13,71,2020,2781608,1,,,,,,,,,,
12,20,10,58,43,19,13,71,2021,239852,1,,,,,,,,,,
12,20,12,44,43,19,12,78,2018,0,3,,,,,,,,,,
12,20,12,44,43,19,12,78,2019,0,3,,,,,,,,,,
12,20,12,44,43,19,12,78,2020,0,3,,,,,,,,,,
12,20,10,29,43,19,12,88,2020,67585,10,,,,,,,,,,
12,20,10,29,43,19,12,88,2021,642735,10,,,,,,,,,,
12,20,10,29,43,19,12,88,2022,0,10,,,,,,,,,,
12,20,10,10,43,19,12,124,2018,111748,13,,,,,,,,,,
12,20,10,10,43,19,12,124,2019,262041,13,,,,,,,,,,
12,20,10,10,43,19,12,124,2020,0,13,,,,,,,,,,
12,20,10,18,43,19,12,124,2018,111748,13,,,,,,,,,,
12,20,10,18,43,19,12,124,2019,262041,13,,,,,,,,,,
12,20,10,18,43,19,12,124,2020,0,13,,,,,,,,,,
12,20,12,11,43,19,12,124,2018,111748,13,,,,,,,,,,
12,20,12,11,43,19,12,124,2019,262041,13,,,,,,,,,,
12,20,12,11,43,19,12,124,2020,0,13,,,,,,,,,,
12,20,14,34,43,19,12,124,2018,111748,13,,,,,,,,,,
12,20,14,34,43,19,12,124,2019,262041,13,,,,,,,,,,
12,20,14,34,43,19,12,124,2020,0,13,,,,,,,,,,
12,20,14,62,43,19,12,124,2018,111748,13,,,,,,,,,,
12,20,14,62,43,19,12,124,2019,262041,13,,,,,,,,,,
12,20,14,62,43,19,12,124,2020,0,13,,,,,,,,,,
12,20,10,10,43,19,12,123,2018,37828,4,,,,,,,,,,
12,20,10,10,43,19,12,123,2019,21176,4,,,,,,,,,,
12,20,10,10,43,19,12,123,2020,11576,4,,,,,,,,,,
12,20,10,18,43,19,12,123,2018,37828,4,,,,,,,,,,
12,20,10,18,43,19,12,123,2019,21176,4,,,,,,,,,,
12,20,10,18,43,19,12,123,2020,11576,4,,,,,,,,,,
12,20,12,11,43,19,12,123,2018,37828,4,,,,,,,,,,
12,20,12,11,43,19,12,123,2019,21176,4,,,,,,,,,,
12,20,12,11,43,19,12,123,2020,11576,4,,,,,,,,,,
12,20,14,24,43,19,12,134,2019,12704,2,,,,,,,,,,
12,20,14,24,43,19,12,134,2020,22836,2,,,,,,,,,,
12,20,14,38,43,19,12,134,2019,12704,2,,,,,,,,,,
12,20,14,38,43,19,12,134,2020,22836,2,,,,,,,,,,
12,20,14,72,43,19,12,134,2019,12704,2,,,,,,,,,,
12,20,14,72,43,19,12,134,2020,22836,2,,,,,,,,,,
12,20,12,80,43,19,12,148,2020,0,4,,,,,,,,,,
12,20,12,80,43,19,12,148,2021,0,4,,,,,,,,,,
12,20,14,73,43,19,12,148,2020,0,4,,,,,,,,,,
12,20,14,73,43,19,12,148,2021,0,4,,,,,,,,,,
12,20,14,81,43,19,12,148,2020,0,4,,,,,,,,,,
12,20,14,81,43,19,12,148,2021,0,4,,,,,,,,,,
12,20,12,44,43,19,13,190,2018,0,3,,,,,,,,,,
12,20,12,44,43,19,13,190,2019,0,3,,,,,,,,,,
12,20,12,44,43,19,13,190,2020,0,3,,,,,,,,,,
12,20,10,10,43,19,12,200,2018,149576,17,,,,,,,,,,
12,20,10,10,43,19,12,200,2019,283217,17,,,,,,,,,,
12,20,10,10,43,19,12,200,2020,11576,17,,,,,,,,,,
12,20,10,18,43,19,12,200,2018,149576,17,,,,,,,,,,
12,20,10,18,43,19,12,200,2019,283217,17,,,,,,,,,,
12,20,10,18,43,19,12,200,2020,11576,17,,,,,,,,,,
12,20,12,11,43,19,12,200,2018,149576,17,,,,,,,,,,
12,20,12,11,43,19,12,200,2019,283217,17,,,,,,,,,,
12,20,12,11,43,19,12,200,2020,11576,17,,,,,,,,,,
12,20,14,34,43,19,12,200,2018,111748,13,,,,,,,,,,
12,20,14,34,43,19,12,200,2019,262041,13,,,,,,,,,,
12,20,14,34,43,19,12,200,2020,0,13,,,,,,,,,,
12,20,14,62,43,19,12,200,2018,111748,13,,,,,,,,,,
12,20,14,62,43,19,12,200,2019,262041,13,,,,,,,,,,
12,20,14,62,43,19,12,200,2020,0,13,,,,,,,,,,
12,20,14,34,43,19,12,201,2019,0,1,,,,,,,,,,
12,20,14,34,43,19,12,201,2020,0,1,,,,,,,,,,
12,20,14,57,43,19,12,201,2019,0,1,,,,,,,,,,
12,20,14,57,43,19,12,201,2020,0,1,,,,,,,,,,
12,20,14,57,43,19,11,222,2020,343575,1,,,,,,,,,,
12,20,14,57,43,19,11,222,2021,91600,1,,,,,,,,,,
12,20,12,44,43,19,12,294,2018,0,3,,,,,,,,,,
12,20,12,44,43,19,12,294,2019,0,3,,,,,,,,,,
12,20,12,44,43,19,12,294,2020,0,3,,,,,,,,,,
12,20,14,35,43,19,12,301,2019,9054,3,,,,,,,,,,
12,20,14,35,43,19,12,301,2020,10809,3,,,,,,,,,,
12,20,14,38,43,19,12,301,2019,9054,3,,,,,,,,,,
12,20,14,38,43,19,12,301,2020,10809,3,,,,,,,,,,
12,20,14,72,43,19,12,301,2019,9054,3,,,,,,,,,,
12,20,14,72,43,19,12,301,2020,10809,3,,,,,,,,,,
12,20,10,10,43,19,12,329,2018,111748,13,,,,,,,,,,
12,20,10,10,43,19,12,329,2019,262041,13,,,,,,,,,,
12,20,10,10,43,19,12,329,2020,0,13,,,,,,,,,,
12,20,10,18,43,19,12,329,2018,111748,13,,,,,,,,,,
12,20,10,18,43,19,12,329,2019,262041,13,,,,,,,,,,
12,20,10,18,43,19,12,329,2020,0,13,,,,,,,,,,
12,20,12,11,43,19,12,329,2018,111748,13,,,,,,,,,,
12,20,12,11,43,19,12,329,2019,262041,13,,,,,,,,,,
12,20,12,11,43,19,12,329,2020,0,13,,,,,,,,,,
12,20,14,34,43,19,12,329,2018,111748,13,,,,,,,,,,
12,20,14,34,43,19,12,329,2019,262041,13,,,,,,,,,,
12,20,14,34,43,19,12,329,2020,0,13,,,,,,,,,,
12,20,14,62,43,19,12,329,2018,111748,13,,,,,,,,,,
12,20,14,62,43,19,12,329,2019,262041,13,,,,,,,,,,
12,20,14,62,43,19,12,329,2020,0,13,,,,,,,,,,
12,20,10,10,43,19,13,336,2018,149576,17,,,,,,,,,,
12,20,10,10,43,19,13,336,2019,283217,17,,,,,,,,,,
12,20,10,10,43,19,13,336,2020,11576,17,,,,,,,,,,
12,20,10,18,43,19,13,336,2018,149576,17,,,,,,,,,,
12,20,10,18,43,19,13,336,2019,283217,17,,,,,,,,,,
12,20,10,18,43,19,13,336,2020,11576,17,,,,,,,,,,
12,20,12,11,43,19,13,336,2018,149576,17,,,,,,,,,,
12,20,12,11,43,19,13,336,2019,283217,17,,,,,,,,,,
12,20,12,11,43,19,13,336,2020,11576,17,,,,,,,,,,
12,20,14,34,43,19,13,336,2018,111748,13,,,,,,,,,,
12,20,14,34,43,19,13,336,2019,262041,13,,,,,,,,,,
12,20,14,34,43,19,13,336,2020,0,13,,,,,,,,,,
12,20,14,62,43,19,13,336,2018,111748,13,,,,,,,,,,
12,20,14,62,43,19,13,336,2019,262041,13,,,,,,,,,,
12,20,14,62,43,19,13,336,2020,0,13,,,,,,,,,,
12,20,10,10,43,19,13,342,2018,111748,13,,,,,,,,,,
12,20,10,10,43,19,13,342,2019,262041,13,,,,,,,,,,
12,20,10,10,43,19,13,342,2020,0,13,,,,,,,,,,
12,20,10,18,43,19,13,342,2018,111748,13,,,,,,,,,,
12,20,10,18,43,19,13,342,2019,262041,13,,,,,,,,,,
12,20,10,18,43,19,13,342,2020,0,13,,,,,,,,,,
12,20,12,11,43,19,13,342,2018,111748,13,,,,,,,,,,
12,20,12,11,43,19,13,342,2019,262041,13,,,,,,,,,,
12,20,12,11,43,19,13,342,2020,0,13,,,,,,,,,,
12,20,14,34,43,19,13,342,2018,111748,13,,,,,,,,,,
12,20,14,34,43,19,13,342,2019,262041,13,,,,,,,,,,
12,20,14,34,43,19,13,342,2020,0,13,,,,,,,,,,
12,20,14,62,43,19,13,342,2018,111748,13,,,,,,,,,,
12,20,14,62,43,19,13,342,2019,262041,13,,,,,,,,,,
12,20,14,62,43,19,13,342,2020,0,13,,,,,,,,,,
12,20,10,10,43,19,13,343,2018,37828,4,,,,,,,,,,
12,20,10,10,43,19,13,343,2019,21176,4,,,,,,,,,,
12,20,10,10,43,19,13,343,2020,11576,4,,,,,,,,,,
12,20,10,18,43,19,13,343,2018,37828,4,,,,,,,,,,
12,20,10,18,43,19,13,343,2019,21176,4,,,,,,,,,,
12,20,10,18,43,19,13,343,2020,11576,4,,,,,,,,,,
12,20,12,11,43,19,13,343,2018,37828,4,,,,,,,,,,
12,20,12,11,43,19,13,343,2019,21176,4,,,,,,,,,,
12,20,12,11,43,19,13,343,2020,11576,4,,,,,,,,,,
12,20,10,10,43,19,13,349,2018,149576,17,,,,,,,,,,
12,20,10,10,43,19,13,349,2019,283217,17,,,,,,,,,,
12,20,10,10,43,19,13,349,2020,11576,17,,,,,,,,,,
12,20,10,18,43,19,13,349,2018,149576,17,,,,,,,,,,
12,20,10,18,43,19,13,349,2019,283217,17,,,,,,,,,,
12,20,10,18,43,19,13,349,2020,11576,17,,,,,,,,,,
12,20,12,11,43,19,13,349,2018,149576,17,,,,,,,,,,
12,20,12,11,43,19,13,349,2019,283217,17,,,,,,,,,,
12,20,12,11,43,19,13,349,2020,11576,17,,,,,,,,,,
12,20,14,34,43,19,13,349,2018,111748,13,,,,,,,,,,
